timestamp,zone_id,carbon_intensity_gCO2eq_per_kWh,hour,weekday,month,day_of_year,carbon_is_estimated,carbon_estimation_method,carbon_temporal_granularity,carbon_updated_at,carbon_created_at,carbon_emission_factor_type,renewable_percentage,renewable_percentage_is_estimated,renewable_percentage_estimation_method,renewable_percentage_temporal_granularity,renewable_percentage_updated_at,renewable_percentage_created_at,renewable_percentage_emission_factor_type,carbon_free_percentage,carbon_free_percentage_is_estimated,carbon_free_percentage_estimation_method,carbon_free_percentage_temporal_granularity,carbon_free_percentage_updated_at,carbon_free_percentage_created_at,carbon_free_percentage_emission_factor_type,total_load_MW,total_load_is_estimated,total_load_estimation_method,total_load_temporal_granularity,total_load_updated_at,total_load_created_at,total_load_emission_factor_type,production_nuclear_MW,production_geothermal_MW,production_biomass_MW,production_coal_MW,production_wind_MW,production_solar_MW,production_hydro_MW,production_gas_MW,production_oil_MW,production_unknown_MW,production_hydro_discharge_MW,production_battery_discharge_MW,consumption_nuclear_MW,consumption_geothermal_MW,consumption_biomass_MW,consumption_coal_MW,consumption_wind_MW,consumption_solar_MW,consumption_hydro_MW,consumption_gas_MW,consumption_oil_MW,consumption_unknown_MW,consumption_hydro_discharge_MW,consumption_battery_discharge_MW
2023-02-11 13:00:00+00:00,CN,582,13,5,2,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:41.906Z,lifecycle,24,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:41.906Z,,29,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:41.906Z,,942397.9,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:41.906Z,,48914,,23242,635535,78729,0,120663,32954,,2042,,,48914,0,23242,635535,78729,0,120797,32954,0,2226,0,0
2023-02-11 14:00:00+00:00,CN,593,14,5,2,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,lifecycle,22,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,,27,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,,925340.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,,49018,,23188,635662,62302,0,119496,33380,,1976,,,49018,0,23188,635662,62302,0,119633,33380,0,2158,0,0
2023-02-11 15:00:00+00:00,CN,581,15,5,2,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:40.113Z,lifecycle,24,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:40.113Z,,29,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:40.113Z,,920373.7,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:40.113Z,,48948,,23075,620327,74644,0,119612,31519,,1925,,,48948,0,23075,620327,74644,0,119751,31519,0,2109,0,0
2023-02-11 16:00:00+00:00,CN,612,16,5,2,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:40.113Z,lifecycle,20,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:40.113Z,,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:40.113Z,,883168.3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:40.113Z,,49142,,22552,628229,40640,0,110171,30257,,1856,,,49142,0,22552,628229,40640,0,110309,30257,0,2039,0,0
2023-02-11 17:00:00+00:00,CN,610,17,5,2,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:31.701Z,lifecycle,20,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:31.701Z,,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:31.701Z,,882838.56,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:31.701Z,,49425,,22519,625767,45562,0,107300,30224,,1713,,,49425,0,22519,625767,45562,0,107439,30224,0,1901,0,0
2023-02-11 18:00:00+00:00,CN,590,18,5,2,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:31.701Z,lifecycle,22,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:31.701Z,,28,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:31.701Z,,903110.7,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:31.701Z,,49938,,22504,619146,71057,0,107843,30679,,1616,,,49938,0,22504,619146,71057,0,107981,30679,0,1807,0,0
2023-02-11 19:00:00+00:00,CN,589,19,5,2,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,lifecycle,22,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,,28,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,,905115.06,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,,49920,,22475,620170,78858,0,102027,29746,,1607,,,49920,0,22475,620170,78858,0,102158,29746,0,1789,0,0
2023-02-11 20:00:00+00:00,CN,581,20,5,2,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,lifecycle,24,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,,29,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,,920027.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:31.701Z,,49612,,22588,621390,92947,0,102035,29551,,1581,,,49612,0,22588,621390,92947,0,102166,29551,0,1773,0,0
2023-02-11 21:00:00+00:00,CN,589,21,5,2,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,lifecycle,23,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,,28,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,,913484.44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,,50026,,22654,625712,85777,0,98261,29161,,1570,,,50026,0,22654,625712,85777,0,98382,29161,0,1773,0,0
2023-02-11 22:00:00+00:00,CN,590,22,5,2,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,lifecycle,22,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,28,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,902723.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,49605,,22955,619329,82169,9474,87885,29349,,1633,,,49605,0,22955,619329,82169,9474,88005,29349,0,1838,0,0
2023-02-11 23:00:00+00:00,CN,611,23,5,2,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,lifecycle,20,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,905630.7,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,49753,,23003,643735,49554,21574,85686,30299,,1701,,,49753,0,23003,643735,49554,21574,85804,30299,0,1909,0,0
2023-02-12 00:00:00+00:00,CN,580,0,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:48.275Z,lifecycle,24,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:48.275Z,,29,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:48.275Z,,963459.6,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:48.275Z,,49292,,23050,650327,108697,25520,75036,29772,,1440,,,49292,0,23050,650327,108697,25520,75156,29772,0,1646,0,0
2023-02-12 01:00:00+00:00,CN,578,1,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,lifecycle,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,30,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,950354.3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,49046,,23049,637489,87729,49494,72549,29219,,1455,,,49046,0,23049,637489,87729,49494,72667,29219,0,1661,0,0
2023-02-12 02:00:00+00:00,CN,553,2,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,lifecycle,28,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,999570.9,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,48763,,23090,641191,132496,51686,70606,29956,,1478,,,48763,0,23090,641191,132496,51686,70717,29956,0,1671,0,0
2023-02-12 03:00:00+00:00,CN,544,3,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,lifecycle,29,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,,1029798.9,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,,48373,,23009,650006,130004,76436,71621,28494,,1556,,,48373,0,23009,650006,130004,76436,71733,28494,0,1744,0,0
2023-02-12 04:00:00+00:00,CN,530,4,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,lifecycle,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,,36,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,,1058890.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:37.930Z,,48203,,22792,649112,132306,103712,72243,28796,,1411,,,48203,0,22792,649112,132306,103712,72364,28796,0,1604,0,0
2023-02-12 05:00:00+00:00,CN,536,5,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:46.223Z,lifecycle,30,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:46.223Z,,35,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:46.223Z,,1017937.25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:46.223Z,,47918,,22663,630796,106019,104566,76890,27378,,1388,,,47918,0,22663,630796,106019,104566,77015,27378,0,1583,0,0
2023-02-12 06:00:00+00:00,CN,560,6,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:48.275Z,lifecycle,27,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:48.275Z,,32,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:48.275Z,,970271.1,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:47:48.275Z,,48008,,22687,629474,87159,73151,78761,29146,,1567,,,48008,0,22687,629474,87159,73151,78891,29146,0,1755,0,0
2023-02-12 07:00:00+00:00,CN,567,7,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,lifecycle,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,958379.4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:31.345Z,2025-07-02T15:46:46.223Z,,47710,,22698,629698,73994,72446,80856,29087,,1572,,,47710,0,22698,629698,73994,72446,80986,29087,0,1760,0,0
2023-02-12 08:00:00+00:00,CN,584,8,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,lifecycle,24,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,29,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,931335.94,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,48012,,22892,630045,56926,56925,84637,29857,,1723,,,48012,0,22892,630045,56926,56925,84766,29857,0,1912,0,0
2023-02-12 09:00:00+00:00,CN,570,9,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,lifecycle,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,985519.56,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,48106,,23283,651251,87277,47950,95296,30130,,1908,,,48106,0,23283,651251,87277,47950,95422,30130,0,2101,0,0
2023-02-12 10:00:00+00:00,CN,590,10,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,lifecycle,23,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,28,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,967097.94,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,48376,,23417,662296,78448,14290,106092,31707,,2160,,,48376,0,23417,662296,78448,14290,106211,31707,0,2353,0,0
2023-02-12 11:00:00+00:00,CN,592,11,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:37.930Z,lifecycle,23,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:37.930Z,,28,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:37.930Z,,964268.06,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:37.930Z,,48472,,23478,662225,71933,11313,111656,32680,,2181,,,48472,0,23478,662225,71933,11313,111780,32680,0,2387,0,0
2023-02-12 12:00:00+00:00,CN,567,12,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,lifecycle,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,996055.06,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:54.411Z,2025-07-02T15:46:37.930Z,,48869,,23105,654617,117696,0,116781,32558,,2093,,,48869,0,23105,654617,117696,0,116908,32558,0,2302,0,0
2023-02-12 13:00:00+00:00,CN,574,13,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,lifecycle,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,30,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,969554.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,49038,,22898,645594,101278,0,115541,32866,,2003,,,49038,0,22898,645594,101278,0,115669,32866,0,2211,0,0
2023-02-12 14:00:00+00:00,CN,574,14,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,lifecycle,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,30,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,967223.4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,49226,,22845,643142,102689,0,113655,33372,,1953,,,49226,0,22845,643142,102689,0,113790,33372,0,2159,0,0
2023-02-12 15:00:00+00:00,CN,562,15,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,lifecycle,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,968569.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,49131,,22751,631456,120672,0,110991,31303,,1910,,,49131,0,22751,631456,120672,0,111137,31303,0,2119,0,0
2023-02-12 16:00:00+00:00,CN,567,16,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,lifecycle,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,930043.8,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,49305,,22405,612284,114418,0,99782,29544,,1950,,,49305,0,22405,612284,114418,0,99929,29544,0,2159,0,0
2023-02-12 17:00:00+00:00,CN,562,17,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:46.223Z,lifecycle,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:46.223Z,,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:46.223Z,,929222.44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:46.223Z,,49114,,22328,606078,121544,0,98570,29442,,1787,,,49114,0,22328,606078,121544,0,98717,29442,0,2000,0,0
2023-02-12 18:00:00+00:00,CN,560,18,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:47:48.275Z,lifecycle,27,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:47:48.275Z,,32,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:47:48.275Z,,963660.1,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:47:48.275Z,,49030,,22328,626631,135550,0,98453,29651,,1664,,,49030,0,22328,626631,135550,0,98595,29651,0,1876,0,0
2023-02-12 19:00:00+00:00,CN,565,19,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,lifecycle,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,947021.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,49040,,22327,621792,127414,0,95028,29400,,1659,,,49040,0,22327,621792,127414,0,95169,29400,0,1877,0,0
2023-02-12 20:00:00+00:00,CN,569,20,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,lifecycle,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,958395.2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,49330,,22426,633753,122228,0,99158,29445,,1697,,,49330,0,22426,633753,122228,0,99295,29445,0,1920,0,0
2023-02-12 21:00:00+00:00,CN,566,21,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,lifecycle,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,993835.3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:46.223Z,,49664,,22531,654367,134073,0,101041,30028,,1777,,,49664,0,22531,654367,134073,0,101170,30028,0,2002,0,0
2023-02-12 22:00:00+00:00,CN,566,22,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:37.930Z,lifecycle,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:37.930Z,,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:37.930Z,,1026900.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:37.930Z,,49629,,22878,676159,139964,7949,96135,31863,,1972,,,49629,0,22878,676159,139964,7949,96259,31863,0,2200,0,0
2023-02-12 23:00:00+00:00,CN,564,23,6,2,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:46.223Z,lifecycle,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:46.223Z,,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:46.223Z,,1053324.9,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:46:46.223Z,,50139,,22981,690420,131546,24049,99230,32575,,2031,,,50139,0,22981,690420,131546,24049,99353,32575,0,2261,0,0
2023-02-13 00:00:00+00:00,CN,555,0,0,2,44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,lifecycle,28,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,32,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,1113379.8,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:47:35.209Z,2025-07-02T15:47:48.275Z,,50356,,22983,717062,142313,50392,93765,34244,,1908,,,50356,0,22983,717062,142313,50392,93890,34244,0,2140,0,0
2023-02-13 01:00:00+00:00,CN,534,1,0,2,44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:47:48.275Z,lifecycle,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:47:48.275Z,,35,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:47:48.275Z,,1147351.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:47:48.275Z,,50179,,22964,708953,155432,78575,94885,34068,,1942,,,50179,0,22964,708953,155432,78575,95010,34068,0,2171,0,0
2023-02-13 02:00:00+00:00,CN,538,2,0,2,44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:37.930Z,lifecycle,30,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:37.930Z,,35,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:37.930Z,,1165988.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:50:58.091Z,2025-07-02T15:46:37.930Z,,49955,,22850,724771,142916,96260,91972,34979,,1930,,,49955,0,22850,724771,142916,96260,92099,34979,0,2158,0,0
