timestamp,zone_id,is_estimated,estimation_method,temporal_granularity,updated_at,created_at,production_nuclear_MW,production_geothermal_MW,production_biomass_MW,production_coal_MW,production_wind_MW,production_solar_MW,production_hydro_MW,production_gas_MW,production_oil_MW,production_unknown_MW,production_hydro_discharge_MW,production_battery_discharge_MW,consumption_nuclear_MW,consumption_geothermal_MW,consumption_biomass_MW,consumption_coal_MW,consumption_wind_MW,consumption_solar_MW,consumption_hydro_MW,consumption_gas_MW,consumption_oil_MW,consumption_unknown_MW,consumption_hydro_discharge_MW,consumption_battery_discharge_MW
2025-12-10 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-09T10:09:46.885Z,60682,,25228,688408,151264,0,115742,33964,,2252,,,60681,0,25228,688399,151262,0,115741,33963,0,2252,0,0
2025-12-10 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-09T10:09:46.885Z,61209,,25551,713660,177202,25521,111969,34842,,2471,,,61208,0,25551,713650,177199,25521,111968,34841,0,2471,0,0
2025-12-10 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-09T10:09:46.885Z,61129,,25551,732902,197043,87670,114592,36407,,2636,,,61128,0,25551,732895,197041,87669,114591,36407,0,2636,0,0
2025-12-11 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-09T10:09:46.885Z,59459,,25551,737486,274877,154628,106689,35723,,2436,,,59458,0,25551,737479,274874,154626,106688,35723,0,2436,0,0
2025-12-11 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-10T09:54:30.693Z,59886,,25551,737611,281473,307606,111862,35758,,2002,,,59886,0,25551,737605,281471,307604,111861,35757,0,2002,0,0
2025-12-11 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-10T09:54:20.877Z,59990,,25513,732399,284298,405768,108950,34295,,2031,,,59990,0,25513,732394,284296,405765,108949,34294,0,2031,0,0
2025-12-11 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-10T09:54:32.393Z,59824,,25361,715670,271691,419095,108302,34072,,1815,,,59824,0,25361,715664,271689,419092,108301,34071,0,1815,0,0
2025-12-11 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-10T09:54:32.393Z,60458,,25255,693787,258307,409058,100821,32981,,1821,,,60457,0,25255,693781,258305,409055,100821,32981,0,1821,0,0
2025-12-11 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-10T09:54:20.877Z,59256,,25193,678461,226084,397527,104238,31953,,1910,,,59255,0,25192,678457,226082,397525,104237,31953,0,1910,0,0
2025-12-11 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-10T09:54:20.877Z,58355,,25316,677788,213705,340131,113981,31454,,2111,,,58355,0,25316,677783,213703,340129,113980,31453,0,2111,0,0
2025-12-11 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-10T09:54:20.877Z,58590,,25522,671532,233348,229838,116943,30915,,2564,,,58589,0,25522,671526,233346,229836,116942,30915,0,2564,0,0
2025-12-11 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-10T09:54:32.393Z,59044,,25551,694631,219232,134465,117344,32493,,3013,,,59044,0,25551,694624,219230,134463,117343,32492,0,3013,0,0
2025-12-11 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-10T09:54:32.393Z,59398,,25551,711120,166663,59475,130540,34991,,3163,,,59397,0,25551,711114,166661,59475,130539,34990,0,3163,0,0
2025-12-11 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-10T09:54:20.877Z,59787,,25551,711496,200742,29491,134444,37569,,3188,,,59786,0,25551,711489,200740,29491,134442,37568,0,3188,0,0
2025-12-11 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-10T09:54:32.393Z,59533,,25551,712544,186794,0,139232,38047,,3328,,,59533,0,25551,712537,186792,0,139230,38046,0,3328,0,0
2025-12-11 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-10T09:54:32.393Z,59516,,25551,711814,222415,0,135803,38690,,3193,,,59515,0,25551,711807,222412,0,135802,38689,0,3193,0,0
2025-12-11 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-10T09:54:32.393Z,59434,,25538,700738,212222,0,133572,38004,,3105,,,59433,0,25538,700731,212220,0,133570,38003,0,3104,0,0
2025-12-11 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-10T09:54:32.393Z,59316,,25337,689591,177039,0,130952,37210,,3008,,,59316,0,25337,689583,177037,0,130950,37210,0,3008,0,0
2025-12-11 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-10T09:54:32.393Z,59428,,25279,677198,160214,0,126959,36128,,2882,,,59427,0,25279,677188,160212,0,126957,36128,0,2882,0,0
2025-12-11 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-10T09:54:20.877Z,59690,,24920,658194,189035,0,122566,35554,,2279,,,59689,0,24920,658186,189033,0,122564,35553,0,2279,0,0
2025-12-11 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:04.677Z,2025-12-10T09:54:20.877Z,59422,,24944,644103,204682,0,118480,34412,,1991,,,59422,0,24944,644094,204679,0,118479,34412,0,1991,0,0
2025-12-11 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-10T09:54:20.877Z,59669,,24958,643233,246806,0,116449,34965,,1990,,,59668,0,24958,643226,246804,0,116448,34965,0,1990,0,0
2025-12-11 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-10T09:54:32.393Z,59741,,24957,641312,236951,0,115085,34655,,1986,,,59741,0,24957,641304,236948,0,115083,34655,0,1986,0,0
2025-12-11 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:11:57.766Z,2025-12-10T09:54:32.393Z,59853,,24963,660259,216508,0,120057,35863,,1969,,,59852,0,24962,660252,216506,0,120056,35863,0,1968,0,0
2025-12-11 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-10T09:54:20.877Z,59794,,24963,685406,222713,0,122674,36559,,1882,,,59793,0,24963,685398,222710,0,122672,36558,0,1882,0,0
2025-12-11 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-10T09:54:20.877Z,60538,,25432,675787,229728,29628,118602,37820,,2064,,,60538,0,25432,675779,229725,29627,118601,37820,0,2064,0,0
2025-12-11 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-10T09:54:20.877Z,61046,,25551,681064,230752,70390,121369,39729,,2215,,,61045,0,25551,681055,230749,70389,121368,39728,0,2215,0,0
2025-12-12 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-10T09:54:20.877Z,61198,,25551,717076,232846,97578,118656,38552,,2215,,,61197,0,25551,717069,232843,97577,118655,38552,0,2215,0,0
2025-12-12 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:39.956Z,61241,,25551,727335,246120,161442,117164,39056,,2049,,,61240,0,25551,727328,246117,161441,117163,39055,0,2049,0,0
2025-12-12 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-11T09:40:32.275Z,61178,,25551,718232,174229,179651,111872,39247,,1945,,,61177,0,25551,718226,174227,179650,111871,39247,0,1944,0,0
2025-12-12 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-11T09:40:39.956Z,61379,,25489,719583,208963,200551,106770,37854,,1985,,,61379,0,25489,719577,208962,200549,106770,37853,0,1985,0,0
2025-12-12 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:32.275Z,61256,,25387,714066,205289,233033,105631,37150,,1988,,,61255,0,25387,714061,205288,233031,105631,37149,0,1988,0,0
2025-12-12 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:39.956Z,60951,,25308,710269,152365,205423,111547,37553,,2154,,,60951,0,25308,710263,152364,205421,111546,37552,0,2154,0,0
2025-12-12 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:39.956Z,61625,,25389,713999,168964,185717,117162,37747,,2110,,,61625,0,25389,713992,168962,185715,117161,37746,0,2110,0,0
2025-12-12 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-11T09:40:32.275Z,61441,,25522,720829,167361,169950,120520,37178,,2413,,,61440,0,25522,720823,167360,169948,120519,37178,0,2413,0,0
2025-12-12 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-11T09:40:32.275Z,61288,,25551,712276,194189,98035,125824,39217,,2550,,,61287,0,25551,712270,194187,98035,125823,39217,0,2550,0,0
2025-12-12 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:39.956Z,60814,,25551,714273,172583,61610,135043,40082,,2759,,,60814,0,25551,714265,172581,61610,135042,40082,0,2759,0,0
2025-12-12 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-11T09:40:39.956Z,60574,,25551,714589,230737,35483,144670,41245,,2884,,,60573,0,25551,714583,230735,35483,144669,41244,0,2884,0,0
2025-12-12 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:39.956Z,61190,,25551,705149,149726,0,148359,42752,,2985,,,61189,0,25551,705141,149724,0,148357,42752,0,2985,0,0
2025-12-12 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:39.956Z,60932,,25551,733526,193930,0,145211,42435,,2790,,,60932,0,25551,733518,193928,0,145210,42435,0,2790,0,0
2025-12-12 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:32.275Z,60810,,25460,718168,181604,0,141553,41078,,2701,,,60809,0,25460,718161,181603,0,141551,41077,0,2701,0,0
2025-12-12 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-11T09:40:32.275Z,60784,,25425,702085,207386,0,141701,41315,,2620,,,60783,0,25424,702078,207384,0,141699,41314,0,2620,0,0
2025-12-12 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-11T09:40:39.956Z,60533,,25330,684748,176280,0,138750,40192,,2592,,,60533,0,25330,684740,176277,0,138749,40192,0,2592,0,0
2025-12-12 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-11T09:40:32.275Z,60847,,25191,708442,130741,0,137883,39088,,2357,,,60846,0,25191,708433,130739,0,137882,39087,0,2357,0,0
2025-12-12 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:32.275Z,60411,,25162,693518,119621,0,129700,37663,,2090,,,60410,0,25162,693509,119620,0,129698,37663,0,2090,0,0
2025-12-12 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:32.275Z,60767,,25103,698320,123284,0,122209,38454,,1918,,,60766,0,25103,698312,123283,0,122208,38454,0,1918,0,0
2025-12-12 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:39.956Z,60801,,25078,693290,111560,0,118246,38093,,1908,,,60800,0,25078,693281,111558,0,118245,38092,0,1908,0,0
2025-12-12 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:32.275Z,59862,,25020,691938,106047,0,119638,37996,,1899,,,59862,0,25020,691929,106046,0,119637,37996,0,1899,0,0
2025-12-12 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-11T09:40:32.275Z,59902,,25120,700445,102550,0,117499,37571,,1977,,,59901,0,25119,700436,102549,0,117497,37571,0,1977,0,0
2025-12-12 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-11T09:40:32.275Z,60256,,25531,689583,97087,23178,105860,37652,,2083,,,60255,0,25531,689574,97086,23177,105859,37651,0,2083,0,0
2025-12-12 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-11T09:40:32.275Z,60399,,25551,705853,93385,66689,104764,37724,,2151,,,60398,0,25551,705844,93384,66688,104762,37724,0,2150,0,0
2025-12-13 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-11T09:40:32.275Z,59982,,25551,708201,124186,98537,105249,37946,,2098,,,59981,0,25551,708194,124185,98536,105248,37946,0,2098,0,0
2025-12-13 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-12T10:24:55.723Z,59782,,25551,714294,123782,158693,104378,37641,,1906,,,59782,0,25551,714286,123780,158691,104377,37640,0,1906,0,0
2025-12-13 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-12T10:24:47.136Z,60426,,25549,711534,143253,187331,106923,36677,,1910,,,60426,0,25548,711528,143252,187329,106923,36677,0,1910,0,0
2025-12-13 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-12T10:24:47.136Z,59691,,25498,711045,191383,244986,102501,37021,,1645,,,59690,0,25498,711039,191381,244984,102500,37021,0,1645,0,0
2025-12-13 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:12.796Z,2025-12-12T10:24:47.136Z,57904,,25497,695916,211662,270838,101654,35452,,1644,,,57903,0,25496,695910,211660,270836,101653,35452,0,1644,0,0
2025-12-13 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:05.346Z,2025-12-12T10:24:47.136Z,58686,,25375,656537,195047,271229,110484,35149,,1676,,,58685,0,25374,656532,195045,271227,110483,35149,0,1676,0,0
2025-12-13 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-12T10:24:57.985Z,60446,,25330,644389,265119,261098,110946,33200,,1602,,,60446,0,25330,644384,265117,261096,110945,33200,0,1602,0,0
2025-12-13 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-12T10:24:57.985Z,60051,,25463,643071,247565,184981,111158,33240,,1916,,,60050,0,25462,643065,247563,184979,111157,33240,0,1916,0,0
2025-12-13 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-12T10:24:47.136Z,59679,,25551,668233,206916,131256,114170,35193,,2260,,,59679,0,25551,668227,206914,131255,114169,35193,0,2260,0,0
2025-12-13 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-12T10:24:57.985Z,60374,,25551,715097,206694,68623,127288,37382,,2600,,,60373,0,25551,715091,206692,68623,127287,37382,0,2600,0,0
2025-12-13 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-12T10:24:57.985Z,60999,,25551,722625,241618,37105,134193,38846,,2774,,,60999,0,25551,722617,241615,37104,134192,38846,0,2774,0,0
2025-12-13 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-12T10:24:47.136Z,61046,,25551,718538,206477,0,138663,39536,,3014,,,61045,0,25551,718532,206475,0,138662,39536,0,3014,0,0
2025-12-13 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-12T10:24:47.136Z,61862,,25551,720553,183771,0,143750,38442,,2589,,,61861,0,25551,720547,183769,0,143749,38442,0,2589,0,0
2025-12-13 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-12T10:24:57.985Z,61780,,25551,707257,173697,0,139268,37591,,2515,,,61780,0,25551,707250,173695,0,139267,37591,0,2515,0,0
2025-12-13 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-12T10:24:57.985Z,61610,,25551,728784,146115,0,142375,38144,,2466,,,61609,0,25551,728776,146113,0,142374,38143,0,2466,0,0
2025-12-13 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-12T10:24:57.985Z,61811,,25502,712406,160129,0,143938,37676,,2415,,,61810,0,25502,712398,160127,0,143937,37676,0,2415,0,0
2025-12-13 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-12T10:24:57.985Z,61102,,24895,742891,146888,0,136709,35788,,2180,,,61101,0,24895,742883,146886,0,136707,35787,0,2180,0,0
2025-12-13 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-12T10:24:47.136Z,60870,,24864,736267,184901,0,134770,35689,,1906,,,60869,0,24864,736259,184899,0,134768,35688,0,1906,0,0
2025-12-13 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-12T10:24:47.136Z,61004,,24852,726647,214573,0,126474,35973,,1832,,,61003,0,24852,726641,214571,0,126473,35973,0,1832,0,0
2025-12-13 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-12T10:24:57.985Z,60930,,24827,725539,215027,0,121665,35958,,1824,,,60929,0,24827,725531,215025,0,121664,35958,0,1824,0,0
2025-12-13 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-12T10:24:57.985Z,60562,,24823,723701,181740,0,124770,35766,,1790,,,60561,0,24823,723694,181738,0,124769,35766,0,1790,0,0
2025-12-13 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-12T10:24:57.985Z,60494,,24909,737814,165841,0,118381,35763,,1848,,,60494,0,24908,737806,165839,0,118380,35763,0,1848,0,0
2025-12-13 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-12T10:24:57.985Z,60827,,25303,758436,208891,19826,106911,36495,,1912,,,60827,0,25303,758429,208889,19826,106910,36495,0,1912,0,0
2025-12-13 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-12T10:24:47.136Z,60578,,25432,761898,169609,86755,96948,36124,,2002,,,60577,0,25432,761890,169608,86754,96947,36124,0,2002,0,0
2025-12-14 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-12T10:24:47.136Z,61012,,25470,758024,233396,174717,87577,35660,,1867,,,61012,0,25470,758016,233394,174716,87576,35660,0,1867,0,0
2025-12-14 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-13T00:25:30.288Z,60685,,25420,749886,226075,320875,92439,33755,,1441,,,60684,0,25420,749881,226073,320873,92439,33755,0,1441,0,0
2025-12-14 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-13T00:25:30.288Z,59838,,25296,732048,154937,417235,91313,32940,,1197,,,59838,0,25296,732042,154936,417232,91312,32940,0,1197,0,0
2025-12-14 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-13T00:25:30.288Z,59593,,25140,716517,190352,468519,87820,32075,,962,,,59593,0,25139,716512,190351,468516,87820,32074,0,962,0,0
2025-12-14 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-13T00:25:14.295Z,59151,,25160,700281,150546,469675,86686,30149,,872,,,59150,0,25160,700276,150545,469672,86685,30149,0,872,0,0
2025-12-14 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-13T00:25:30.288Z,57942,,25113,670423,135972,456797,93155,30886,,969,,,57942,0,25112,670417,135971,456793,93154,30886,0,969,0,0
2025-12-14 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-13T00:25:14.295Z,57992,,25233,675772,148060,426087,91619,31240,,1261,,,57992,0,25233,675767,148059,426084,91619,31240,0,1261,0,0
2025-12-14 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:22.085Z,2025-12-13T00:25:30.288Z,58883,,25243,672259,163281,293043,93051,31487,,1290,,,58883,0,25242,672253,163280,293040,93050,31487,0,1289,0,0
2025-12-14 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-13T00:25:14.295Z,59838,,25551,695999,196695,185314,92604,34412,,1920,,,59837,0,25551,695993,196693,185312,92603,34412,0,1920,0,0
2025-12-14 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-13T00:25:30.288Z,60622,,25551,712285,165689,68669,111802,37510,,2362,,,60622,0,25551,712278,165687,68668,111801,37510,0,2362,0,0
2025-12-14 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-13T00:25:14.295Z,60612,,25551,761684,156686,26268,126175,38831,,2579,,,60612,0,25551,761677,156685,26267,126173,38830,0,2579,0,0
2025-12-14 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-13T00:25:14.295Z,61081,,25551,774031,120062,0,137387,39342,,2750,,,61080,0,25551,774023,120061,0,137386,39341,0,2750,0,0
2025-12-14 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:14.956Z,2025-12-13T00:25:30.288Z,61238,,25551,721223,107004,0,140007,40003,,2492,,,61238,0,25551,721216,107003,0,140005,40003,0,2492,0,0
2025-12-14 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:31.148Z,2025-12-13T00:25:14.295Z,61545,,25493,708320,83831,0,138920,39278,,2418,,,61544,0,25493,708313,83831,0,138918,39278,0,2418,0,0
2025-12-14 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:26.673Z,2025-12-13T00:25:30.288Z,61643,,25377,728804,90555,0,136699,39046,,2414,,,61643,0,25376,728797,90554,0,136698,39046,0,2414,0,0
2025-12-14 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:31.148Z,2025-12-13T00:25:14.295Z,61191,,25215,718194,104913,0,138565,37450,,2347,,,61190,0,25214,718185,104911,0,138563,37449,0,2347,0,0
2025-12-14 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:31.148Z,2025-12-13T00:25:14.295Z,60557,,24848,731900,154539,0,127973,34785,,2221,,,60556,0,24848,731891,154537,0,127971,34785,0,2221,0,0
2025-12-14 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:26.673Z,2025-12-13T00:25:14.295Z,60464,,24776,720535,169229,0,124990,35237,,1909,,,60463,0,24775,720526,169227,0,124989,35237,0,1909,0,0
2025-12-14 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:26.673Z,2025-12-13T00:25:30.288Z,60259,,24768,718861,181230,0,120386,35391,,1869,,,60258,0,24768,718853,181228,0,120385,35391,0,1869,0,0
2025-12-14 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:31.148Z,2025-12-13T00:25:14.295Z,60202,,24767,716692,194163,0,116669,35715,,1866,,,60202,0,24767,716685,194161,0,116668,35715,0,1866,0,0
2025-12-14 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:26.673Z,2025-12-13T00:25:14.295Z,60502,,24740,731509,213264,0,116164,36004,,1846,,,60501,0,24740,731502,213261,0,116163,36004,0,1846,0,0
2025-12-14 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:31.148Z,2025-12-13T00:25:30.288Z,60657,,24842,740029,246407,0,118629,36753,,1880,,,60657,0,24842,740023,246405,0,118628,36752,0,1880,0,0
2025-12-14 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-03-23T03:12:31.148Z,2025-12-13T00:25:14.295Z,61343,,25337,781666,292304,24659,115546,38278,,2139,,,61343,0,25337,781658,292301,24659,115545,38278,0,2139,0,0
