timestamp,hmm_state,hmm_prob_0,hmm_prob_1,hmm_prob_2,hmm_prob_3,hmm_prob_4
2022-07-16 02:00:00+00:00,1,1.0713746903443342e-28,0.9999980028389407,3.640520022991586e-20,1.9971598941390956e-06,3.1802318411774854e-39
2022-07-16 03:00:00+00:00,1,2.889885527464305e-30,0.9999992841187866,5.474677267629586e-23,7.158815447974909e-07,1.4560513436871166e-42
2022-07-16 04:00:00+00:00,1,6.498139143242976e-33,0.9999999117717419,3.092597631931967e-25,8.822351276173057e-08,4.1367855794566127e-45
2022-07-16 05:00:00+00:00,1,1.8667560780028885e-34,0.9999999845895219,2.2262416432916573e-28,1.541725427250561e-08,3.647214233140875e-48
2022-07-16 06:00:00+00:00,1,4.041980598833259e-36,0.9999999974679668,1.2047809519563558e-30,2.5376773437053113e-09,7.915858821284336e-50
2022-07-16 07:00:00+00:00,1,7.540678408495265e-38,0.9999999995488906,8.334730843860586e-33,4.55616514553679e-10,3.3227532867583718e-52
2022-07-16 08:00:00+00:00,1,3.885426129691818e-38,0.9999999998108251,1.1358588779712694e-34,1.9054656823000273e-10,9.941460917389625e-54
2022-07-16 09:00:00+00:00,1,3.8836414662288474e-38,0.9999999999272404,2.1870219498767063e-35,7.112868412460953e-11,1.1048305957335084e-53
2022-07-16 10:00:00+00:00,1,8.338137104927881e-38,0.9999999999126885,7.692961081762273e-36,8.57392314388207e-11,1.123895956992118e-53
2022-07-16 11:00:00+00:00,1,9.132584221868546e-36,0.9999999998981366,2.2792744540545304e-35,1.0776341853343864e-10,1.7925636206937296e-52
2022-07-16 12:00:00+00:00,1,3.9695799894316814e-36,0.9999999996216502,5.047557728309338e-34,3.7998789302419177e-10,1.3875403988641401e-50
2022-07-16 13:00:00+00:00,1,5.703792053682454e-37,0.9999999997962732,1.7891046558524895e-33,2.0765693039529047e-10,2.1387958224361212e-51
2022-07-16 14:00:00+00:00,1,5.819829797975508e-38,0.9999999998399289,2.2151442286671737e-34,1.5422834182546394e-10,7.963098408039543e-53
2022-07-16 15:00:00+00:00,1,5.004918510225059e-38,0.9999999998981366,2.560243757597723e-35,1.0615339521359684e-10,1.6039833818641956e-53
2022-07-16 16:00:00+00:00,1,3.101171338909281e-38,0.9999999999272404,1.4471481026267594e-35,7.070688860546079e-11,1.105724844562645e-53
2022-07-16 17:00:00+00:00,1,2.792559553498864e-38,0.9999999999417923,1.6731665789476465e-35,6.152666803191146e-11,4.29383068606244e-54
2022-07-16 18:00:00+00:00,1,1.0264573907032165e-38,0.9999999998981366,1.0269446375868354e-35,1.0101158840284225e-10,1.7133898534505945e-54
2022-07-16 19:00:00+00:00,1,1.6346892068006468e-39,0.9999999999417923,2.8483285315427842e-36,5.969928017290052e-11,6.055305375494311e-55
2022-07-16 20:00:00+00:00,1,1.072751009388561e-39,0.9999999999854481,5.383915695679804e-37,1.4576272469086532e-11,1.2437938739631951e-55
2022-07-16 21:00:00+00:00,1,1.3350382135004962e-37,0.9999999999854481,2.607413546030856e-37,1.4608487778018972e-11,3.998413319961617e-54
2022-07-16 22:00:00+00:00,1,4.709608717900819e-36,0.9999999999417923,2.597145669461126e-35,6.021757276744297e-11,4.918694388757157e-52
2022-07-16 23:00:00+00:00,1,3.66037603152862e-34,0.9999999994615791,7.67367236791552e-33,5.385517708573965e-10,7.23795956395249e-50
2022-07-17 00:00:00+00:00,1,2.4387407938073853e-33,0.9999999884748831,1.9015877503825586e-30,1.1522695720753671e-08,1.9156920261432832e-48
2022-07-17 01:00:00+00:00,1,1.5091606816702624e-32,0.999999991763616,3.15931461442733e-29,8.236641107082209e-09,4.443070765274636e-47
2022-07-17 02:00:00+00:00,1,1.4214757711608972e-32,0.999999993815436,6.114989499746733e-29,6.19018679546277e-09,5.415637347923693e-46
2022-07-17 03:00:00+00:00,1,4.243921374198383e-32,0.9999999911087798,8.524977962189492e-29,8.898360549046613e-09,4.536897288568438e-46
2022-07-17 04:00:00+00:00,1,2.1290048636592437e-32,0.9999999843857951,2.1618596448304237e-28,1.5617331258929495e-08,6.022909179192193e-46
2022-07-17 05:00:00+00:00,1,6.499665386054541e-32,0.9999999858409865,1.326590372950398e-28,1.415541971472849e-08,1.8061974844080488e-45
2022-07-17 06:00:00+00:00,1,4.848289895305387e-32,0.9999999889987521,6.039744486823591e-28,1.100447799294569e-08,3.978287708459024e-45
2022-07-17 07:00:00+00:00,1,6.443865312550715e-31,0.9999999744177334,5.026537747941717e-28,2.5586190709593744e-08,2.1920176992275998e-44
2022-07-17 08:00:00+00:00,1,1.2648046175252526e-29,0.9999999681167543,2.0881944879254722e-26,3.188703755732895e-08,1.9159109731720988e-42
2022-07-17 09:00:00+00:00,1,5.167792202676945e-27,0.9999999002175223,7.69812476587519e-25,9.977797428371311e-08,1.4697084108227117e-39
2022-07-17 10:00:00+00:00,1,2.636744009904347e-26,0.9999991342196264,1.0168526918422324e-21,8.657808719187035e-07,4.2687176603976237e-38
2022-07-17 11:00:00+00:00,1,1.1353335840207866e-27,0.999991173327391,3.221287017488118e-20,8.826669891886452e-06,2.063124498013198e-39
2022-07-17 12:00:00+00:00,1,5.428510003184511e-30,0.9999989558278679,1.295370903912699e-21,1.044165141113359e-06,4.3619643542375784e-41
2022-07-17 13:00:00+00:00,1,2.082165275251446e-31,0.9999999199935733,2.0352492817860933e-24,8.000904705651324e-08,2.83200203819349e-43
2022-07-17 14:00:00+00:00,1,1.5493020291676158e-32,0.9999999771680452,1.2634901404940924e-26,2.2828495176308065e-08,3.479986032675222e-45
2022-07-17 15:00:00+00:00,1,2.4929598141038105e-32,0.9999999817664503,1.1343499783398393e-27,1.823340177433814e-08,5.0123180718214934e-46
2022-07-17 16:00:00+00:00,1,6.309317839525557e-31,0.9999999857245712,1.2505016077577665e-27,1.427786105035884e-08,3.2136050370428883e-45
2022-07-17 17:00:00+00:00,1,2.212056344622988e-30,0.9999999739520721,1.0876274846526227e-26,2.6054232746809912e-08,2.306200799646677e-43
2022-07-17 18:00:00+00:00,1,2.1908137577540492e-30,0.9999999503052107,4.65481563434871e-26,4.9690279381642556e-08,5.8647401813418255e-43
2022-07-17 19:00:00+00:00,1,1.2977323105513805e-30,0.999999948224287,7.690335709835902e-26,5.1779791552359126e-08,4.8478670823787394e-43
2022-07-17 20:00:00+00:00,1,6.365079772598334e-31,0.9999999506690086,7.561356486989618e-26,4.932499267975017e-08,1.7968822351142717e-43
2022-07-17 21:00:00+00:00,1,2.125773211957562e-32,0.9999999528808996,5.713104830465991e-26,4.711236937517709e-08,4.294983822361416e-45
2022-07-17 22:00:00+00:00,1,5.616259307856201e-35,0.9999999674910219,3.1692101329921644e-27,3.25019434520441e-08,3.440049090808174e-48
2022-07-17 23:00:00+00:00,1,2.433515312820741e-36,0.9999999940919224,5.133114536715844e-30,5.9054547435225215e-09,1.8883038335426444e-50
2022-07-18 00:00:00+00:00,1,8.31594899813962e-37,0.9999999996362021,4.1041430590666396e-32,3.6843107234752467e-10,9.364643488598316e-52
2022-07-18 01:00:00+00:00,1,2.4310447906222775e-34,0.9999999994615791,1.966226655653247e-33,5.329592806312747e-10,7.068846198508604e-51
2022-07-18 02:00:00+00:00,1,2.668688330823969e-31,0.9999999991268851,5.788761530349345e-32,8.773483392878266e-10,1.453338037472542e-46
2022-07-18 03:00:00+00:00,1,3.758082557619403e-30,0.9999999921710696,6.028949887026199e-29,7.82538194592712e-09,2.1264894358442782e-43
2022-07-18 04:00:00+00:00,1,1.5445783254831152e-27,0.9999999588471846,1.1543052574485167e-26,4.11547697357799e-08,2.2850266739357516e-41
2022-07-18 05:00:00+00:00,1,2.3943382731503462e-26,0.9999997221603212,7.601814255878156e-24,2.778361244511931e-07,2.3131617354331147e-38
2022-07-18 06:00:00+00:00,1,7.055690133793376e-27,0.9999991712687711,7.465431915515136e-22,8.287375450579019e-07,1.0912113318556578e-37
2022-07-18 07:00:00+00:00,1,1.71451973179103e-27,0.9999991561784477,1.014406587725434e-21,8.438225082335118e-07,8.633422214544756e-39
2022-07-18 08:00:00+00:00,1,3.938528451721097e-29,0.9999991314402129,2.925545306149734e-22,8.685657232597766e-07,1.1996544574134106e-40
